scope,tmk,year,building_value_bucket,units_in_bucket,transfer_count,priced_sale_count,median_price,mean_price,median_price_yoy_pct,price_index,notes
tmk,239004082,2022,589600,1,0,0,,,,,no transfers
tmk,239004082,2023,589600,1,0,0,,,,,no transfers
tmk,239004082,2024,589600,1,0,0,,,,,no transfers
tmk,239004082,2025,589600,1,0,0,,,,,no transfers
tmk,239004082,2026,589600,1,0,0,,,,,no transfers
tmk,239004082,1990,617500,51,0,0,,,,,no transfers
tmk,239004082,1991,617500,51,4,4,217500,221250,,100.0000,
tmk,239004082,1992,617500,51,0,0,,,,,no transfers
tmk,239004082,1993,617500,51,0,0,,,,,no transfers
tmk,239004082,1994,617500,51,0,0,,,,,no transfers
tmk,239004082,1995,617500,51,4,3,200000,191667,,91.9540,
tmk,239004082,1996,617500,51,2,2,181250,181250,-9.3750,83.3333,
tmk,239004082,1997,617500,51,6,5,166500,171800,-8.1379,76.5517,
tmk,239004082,1998,617500,51,1,1,166500,166500,0.0000,76.5517,
tmk,239004082,1999,617500,51,15,13,215000,216846,29.1291,98.8506,
tmk,239004082,2000,617500,51,18,16,232500,234000,8.1395,106.8966,
tmk,239004082,2001,617500,51,15,12,265000,260167,13.9785,121.8391,
tmk,239004082,2002,617500,51,6,5,290000,283800,9.4340,133.3333,
tmk,239004082,2003,617500,51,11,6,355000,364500,22.4138,163.2184,
tmk,239004082,2004,617500,51,10,8,445000,444075,25.3521,204.5977,
tmk,239004082,2005,617500,51,4,3,540000,563333,21.3483,248.2759,
tmk,239004082,2006,617500,51,2,0,,,,,transfers without arm's-length price
tmk,239004082,2007,617500,51,8,5,600000,619600,,275.8621,
tmk,239004082,2008,617500,51,2,1,575000,575000,-4.1667,264.3678,
tmk,239004082,2009,617500,51,4,1,422466,422466,-26.5277,194.2372,
tmk,239004082,2010,617500,51,4,3,420000,423000,-0.5837,193.1034,
tmk,239004082,2011,617500,51,4,2,432566,432566,2.9920,198.8811,
tmk,239004082,2012,617500,51,4,3,420000,428814,-2.9051,193.1034,
tmk,239004082,2013,617500,51,4,4,468250,480250,11.4881,215.2874,
tmk,239004082,2014,617500,51,0,0,,,,,no transfers
tmk,239004082,2015,617500,51,5,3,545000,506667,,250.5747,
tmk,239004082,2016,617500,51,2,0,,,,,transfers without arm's-length price
tmk,239004082,2017,617500,51,5,5,498000,517800,,228.9655,
tmk,239004082,2018,617500,51,6,4,549500,549738,10.3414,252.6437,
tmk,239004082,2019,617500,51,5,5,600000,579600,9.1902,275.8621,
tmk,239004082,2020,617500,51,10,6,560000,559233,-6.6667,257.4713,
tmk,239004082,2021,617500,51,7,5,646350,628070,15.4196,297.1724,
tmk,239004082,2022,617500,51,2,2,972500,972500,50.4603,447.1264,
tmk,239004082,2023,617500,51,2,2,883900,883900,-9.1105,406.3908,
tmk,239004082,2024,617500,51,4,2,907500,907500,2.6700,417.2414,
tmk,239004082,2025,617500,51,5,4,732000,736000,-19.3388,336.5517,
tmk,239004082,2026,617500,51,0,0,,,,,no transfers
tmk,239004082,1990,624900,3,0,0,,,,,no transfers
tmk,239004082,1991,624900,3,0,0,,,,,no transfers
tmk,239004082,1992,624900,3,3,3,295000,288333,,100.0000,
tmk,239004082,1993,624900,3,1,1,245000,245000,-16.9492,83.0508,
tmk,239004082,1994,624900,3,0,0,,,,,no transfers
tmk,239004082,1995,624900,3,0,0,,,,,no transfers
tmk,239004082,1996,624900,3,1,0,,,,,transfers without arm's-length price
tmk,239004082,1997,624900,3,1,1,235000,235000,,79.6610,
tmk,239004082,1998,624900,3,0,0,,,,,no transfers
tmk,239004082,1999,624900,3,0,0,,,,,no transfers
tmk,239004082,2000,624900,3,1,1,242000,242000,,82.0339,
tmk,239004082,2001,624900,3,1,0,,,,,transfers without arm's-length price
tmk,239004082,2002,624900,3,1,1,326000,326000,,110.5085,
tmk,239004082,2003,624900,3,1,1,465000,465000,42.6380,157.6271,
tmk,239004082,2004,624900,3,0,0,,,,,no transfers
tmk,239004082,2005,624900,3,0,0,,,,,no transfers
tmk,239004082,2006,624900,3,1,0,,,,,transfers without arm's-length price
tmk,239004082,2007,624900,3,1,0,,,,,transfers without arm's-length price
tmk,239004082,2008,624900,3,0,0,,,,,no transfers
tmk,239004082,2009,624900,3,0,0,,,,,no transfers
tmk,239004082,2010,624900,3,1,1,570000,570000,,193.2203,
tmk,239004082,2011,624900,3,2,2,437000,437000,-23.3333,148.1356,
tmk,239004082,2012,624900,3,0,0,,,,,no transfers
tmk,239004082,2013,624900,3,0,0,,,,,no transfers
tmk,239004082,2014,624900,3,0,0,,,,,no transfers
tmk,239004082,2015,624900,3,0,0,,,,,no transfers
tmk,239004082,2016,624900,3,0,0,,,,,no transfers
tmk,239004082,2017,624900,3,0,0,,,,,no transfers
tmk,239004082,2018,624900,3,0,0,,,,,no transfers
tmk,239004082,2019,624900,3,0,0,,,,,no transfers
tmk,239004082,2020,624900,3,0,0,,,,,no transfers
tmk,239004082,2021,624900,3,1,1,695000,695000,,235.5932,
tmk,239004082,2022,624900,3,0,0,,,,,no transfers
tmk,239004082,2023,624900,3,0,0,,,,,no transfers
tmk,239004082,2024,624900,3,1,0,,,,,transfers without arm's-length price
tmk,239004082,2025,624900,3,0,0,,,,,no transfers
tmk,239004082,2026,624900,3,1,1,750000,750000,,254.2373,
tmk,239004082,1990,637800,1,0,0,,,,,no transfers
tmk,239004082,1991,637800,1,0,0,,,,,no transfers
tmk,239004082,1992,637800,1,0,0,,,,,no transfers
tmk,239004082,1993,637800,1,0,0,,,,,no transfers
tmk,239004082,1994,637800,1,0,0,,,,,no transfers
tmk,239004082,1995,637800,1,0,0,,,,,no transfers
tmk,239004082,1996,637800,1,0,0,,,,,no transfers
tmk,239004082,1997,637800,1,1,1,235000,235000,,100.0000,
tmk,239004082,1998,637800,1,0,0,,,,,no transfers
tmk,239004082,1999,637800,1,0,0,,,,,no transfers
tmk,239004082,2000,637800,1,0,0,,,,,no transfers
tmk,239004082,2001,637800,1,0,0,,,,,no transfers
tmk,239004082,2002,637800,1,0,0,,,,,no transfers
tmk,239004082,2003,637800,1,0,0,,,,,no transfers
tmk,239004082,2004,637800,1,0,0,,,,,no transfers
tmk,239004082,2005,637800,1,0,0,,,,,no transfers
tmk,239004082,2006,637800,1,1,1,782000,782000,,332.7660,
tmk,239004082,2007,637800,1,0,0,,,,,no transfers
tmk,239004082,2008,637800,1,0,0,,,,,no transfers
tmk,239004082,2009,637800,1,0,0,,,,,no transfers
tmk,239004082,2010,637800,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2011,637800,1,0,0,,,,,no transfers
tmk,239004082,2012,637800,1,0,0,,,,,no transfers
tmk,239004082,2013,637800,1,0,0,,,,,no transfers
tmk,239004082,2014,637800,1,0,0,,,,,no transfers
tmk,239004082,2015,637800,1,0,0,,,,,no transfers
tmk,239004082,2016,637800,1,0,0,,,,,no transfers
tmk,239004082,2017,637800,1,0,0,,,,,no transfers
tmk,239004082,2018,637800,1,0,0,,,,,no transfers
tmk,239004082,2019,637800,1,1,1,690000,690000,,293.6170,
tmk,239004082,2020,637800,1,0,0,,,,,no transfers
tmk,239004082,2021,637800,1,0,0,,,,,no transfers
tmk,239004082,2022,637800,1,1,1,1150000,1150000,,489.3617,
tmk,239004082,2023,637800,1,1,1,1398000,1398000,21.5652,594.8936,
tmk,239004082,2024,637800,1,0,0,,,,,no transfers
tmk,239004082,2025,637800,1,0,0,,,,,no transfers
tmk,239004082,2026,637800,1,0,0,,,,,no transfers
tmk,239004082,1990,638300,17,1,1,225000,225000,,100.0000,
tmk,239004082,1991,638300,17,2,2,227500,227500,1.1111,101.1111,
tmk,239004082,1992,638300,17,2,2,222500,222500,-2.1978,98.8889,
tmk,239004082,1993,638300,17,2,2,245750,245750,10.4494,109.2222,
tmk,239004082,1994,638300,17,2,2,187000,187000,-23.9064,83.1111,
tmk,239004082,1995,638300,17,1,1,174000,174000,-6.9519,77.3333,
tmk,239004082,1996,638300,17,0,0,,,,,no transfers
tmk,239004082,1997,638300,17,0,0,,,,,no transfers
tmk,239004082,1998,638300,17,1,1,200000,200000,,88.8889,
tmk,239004082,1999,638300,17,5,2,217500,217500,8.7500,96.6667,
tmk,239004082,2000,638300,17,8,8,302500,305875,39.0805,134.4444,
tmk,239004082,2001,638300,17,6,2,304500,304500,0.6612,135.3333,
tmk,239004082,2002,638300,17,5,3,325000,345000,6.7323,144.4444,
tmk,239004082,2003,638300,17,5,5,430000,430000,32.3077,191.1111,
tmk,239004082,2004,638300,17,3,2,492000,492000,14.4186,218.6667,
tmk,239004082,2005,638300,17,5,3,729000,714667,48.1707,324.0000,
tmk,239004082,2006,638300,17,2,2,768000,768000,5.3498,341.3333,
tmk,239004082,2007,638300,17,2,1,775000,775000,0.9115,344.4444,
tmk,239004082,2008,638300,17,0,0,,,,,no transfers
tmk,239004082,2009,638300,17,1,0,,,,,transfers without arm's-length price
tmk,239004082,2010,638300,17,1,1,520000,520000,,231.1111,
tmk,239004082,2011,638300,17,2,1,493533,493533,-5.0898,219.3480,
tmk,239004082,2012,638300,17,0,0,,,,,no transfers
tmk,239004082,2013,638300,17,0,0,,,,,no transfers
tmk,239004082,2014,638300,17,2,1,500000,500000,,222.2222,
tmk,239004082,2015,638300,17,1,1,20000,20000,-96.0000,8.8889,
tmk,239004082,2016,638300,17,1,0,,,,,transfers without arm's-length price
tmk,239004082,2017,638300,17,3,2,534500,534500,,237.5556,
tmk,239004082,2018,638300,17,1,1,570000,570000,6.6417,253.3333,
tmk,239004082,2019,638300,17,3,3,556400,560467,-2.3860,247.2889,
tmk,239004082,2020,638300,17,0,0,,,,,no transfers
tmk,239004082,2021,638300,17,3,1,693000,693000,,308.0000,
tmk,239004082,2022,638300,17,1,1,1150000,1150000,65.9452,511.1111,
tmk,239004082,2023,638300,17,2,1,1350000,1350000,17.3913,600.0000,
tmk,239004082,2024,638300,17,4,0,,,,,transfers without arm's-length price
tmk,239004082,2025,638300,17,0,0,,,,,no transfers
tmk,239004082,2026,638300,17,1,0,,,,,transfers without arm's-length price
tmk,239004082,1990,656900,1,0,0,,,,,no transfers
tmk,239004082,1991,656900,1,0,0,,,,,no transfers
tmk,239004082,1992,656900,1,0,0,,,,,no transfers
tmk,239004082,1993,656900,1,0,0,,,,,no transfers
tmk,239004082,1994,656900,1,0,0,,,,,no transfers
tmk,239004082,1995,656900,1,1,1,180000,180000,,100.0000,
tmk,239004082,1996,656900,1,0,0,,,,,no transfers
tmk,239004082,1997,656900,1,0,0,,,,,no transfers
tmk,239004082,1998,656900,1,0,0,,,,,no transfers
tmk,239004082,1999,656900,1,0,0,,,,,no transfers
tmk,239004082,2000,656900,1,1,1,230000,230000,,127.7778,
tmk,239004082,2001,656900,1,1,1,265000,265000,15.2174,147.2222,
tmk,239004082,2002,656900,1,0,0,,,,,no transfers
tmk,239004082,2003,656900,1,0,0,,,,,no transfers
tmk,239004082,2004,656900,1,0,0,,,,,no transfers
tmk,239004082,2005,656900,1,0,0,,,,,no transfers
tmk,239004082,2006,656900,1,0,0,,,,,no transfers
tmk,239004082,2007,656900,1,0,0,,,,,no transfers
tmk,239004082,2008,656900,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2009,656900,1,0,0,,,,,no transfers
tmk,239004082,2010,656900,1,0,0,,,,,no transfers
tmk,239004082,2011,656900,1,0,0,,,,,no transfers
tmk,239004082,2012,656900,1,0,0,,,,,no transfers
tmk,239004082,2013,656900,1,1,1,440000,440000,,244.4444,
tmk,239004082,2014,656900,1,0,0,,,,,no transfers
tmk,239004082,2015,656900,1,0,0,,,,,no transfers
tmk,239004082,2016,656900,1,0,0,,,,,no transfers
tmk,239004082,2017,656900,1,0,0,,,,,no transfers
tmk,239004082,2018,656900,1,0,0,,,,,no transfers
tmk,239004082,2019,656900,1,0,0,,,,,no transfers
tmk,239004082,2020,656900,1,0,0,,,,,no transfers
tmk,239004082,2021,656900,1,0,0,,,,,no transfers
tmk,239004082,2022,656900,1,0,0,,,,,no transfers
tmk,239004082,2023,656900,1,0,0,,,,,no transfers
tmk,239004082,2024,656900,1,0,0,,,,,no transfers
tmk,239004082,2025,656900,1,1,1,760000,760000,,422.2222,
tmk,239004082,2026,656900,1,0,0,,,,,no transfers
tmk,239004082,1990,696100,2,0,0,,,,,no transfers
tmk,239004082,1991,696100,2,0,0,,,,,no transfers
tmk,239004082,1992,696100,2,0,0,,,,,no transfers
tmk,239004082,1993,696100,2,0,0,,,,,no transfers
tmk,239004082,1994,696100,2,0,0,,,,,no transfers
tmk,239004082,1995,696100,2,0,0,,,,,no transfers
tmk,239004082,1996,696100,2,0,0,,,,,no transfers
tmk,239004082,1997,696100,2,0,0,,,,,no transfers
tmk,239004082,1998,696100,2,0,0,,,,,no transfers
tmk,239004082,1999,696100,2,2,2,232500,232500,,100.0000,
tmk,239004082,2000,696100,2,0,0,,,,,no transfers
tmk,239004082,2001,696100,2,0,0,,,,,no transfers
tmk,239004082,2002,696100,2,1,1,270000,270000,,116.1290,
tmk,239004082,2003,696100,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2004,696100,2,1,1,420000,420000,,180.6452,
tmk,239004082,2005,696100,2,0,0,,,,,no transfers
tmk,239004082,2006,696100,2,0,0,,,,,no transfers
tmk,239004082,2007,696100,2,0,0,,,,,no transfers
tmk,239004082,2008,696100,2,0,0,,,,,no transfers
tmk,239004082,2009,696100,2,0,0,,,,,no transfers
tmk,239004082,2010,696100,2,0,0,,,,,no transfers
tmk,239004082,2011,696100,2,1,1,336933,336933,,144.9174,
tmk,239004082,2012,696100,2,1,1,378000,378000,12.1885,162.5806,
tmk,239004082,2013,696100,2,0,0,,,,,no transfers
tmk,239004082,2014,696100,2,0,0,,,,,no transfers
tmk,239004082,2015,696100,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2016,696100,2,0,0,,,,,no transfers
tmk,239004082,2017,696100,2,0,0,,,,,no transfers
tmk,239004082,2018,696100,2,0,0,,,,,no transfers
tmk,239004082,2019,696100,2,0,0,,,,,no transfers
tmk,239004082,2020,696100,2,0,0,,,,,no transfers
tmk,239004082,2021,696100,2,0,0,,,,,no transfers
tmk,239004082,2022,696100,2,0,0,,,,,no transfers
tmk,239004082,2023,696100,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2024,696100,2,2,2,730000,730000,,313.9785,
tmk,239004082,2025,696100,2,0,0,,,,,no transfers
tmk,239004082,2026,696100,2,0,0,,,,,no transfers
tmk,239004082,1990,756100,1,0,0,,,,,no transfers
tmk,239004082,1991,756100,1,0,0,,,,,no transfers
tmk,239004082,1992,756100,1,0,0,,,,,no transfers
tmk,239004082,1993,756100,1,0,0,,,,,no transfers
tmk,239004082,1994,756100,1,1,1,230000,230000,,100.0000,
tmk,239004082,1995,756100,1,0,0,,,,,no transfers
tmk,239004082,1996,756100,1,0,0,,,,,no transfers
tmk,239004082,1997,756100,1,0,0,,,,,no transfers
tmk,239004082,1998,756100,1,0,0,,,,,no transfers
tmk,239004082,1999,756100,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2000,756100,1,0,0,,,,,no transfers
tmk,239004082,2001,756100,1,0,0,,,,,no transfers
tmk,239004082,2002,756100,1,0,0,,,,,no transfers
tmk,239004082,2003,756100,1,0,0,,,,,no transfers
tmk,239004082,2004,756100,1,0,0,,,,,no transfers
tmk,239004082,2005,756100,1,0,0,,,,,no transfers
tmk,239004082,2006,756100,1,0,0,,,,,no transfers
tmk,239004082,2007,756100,1,0,0,,,,,no transfers
tmk,239004082,2008,756100,1,0,0,,,,,no transfers
tmk,239004082,2009,756100,1,0,0,,,,,no transfers
tmk,239004082,2010,756100,1,0,0,,,,,no transfers
tmk,239004082,2011,756100,1,0,0,,,,,no transfers
tmk,239004082,2012,756100,1,0,0,,,,,no transfers
tmk,239004082,2013,756100,1,0,0,,,,,no transfers
tmk,239004082,2014,756100,1,0,0,,,,,no transfers
tmk,239004082,2015,756100,1,0,0,,,,,no transfers
tmk,239004082,2016,756100,1,0,0,,,,,no transfers
tmk,239004082,2017,756100,1,0,0,,,,,no transfers
tmk,239004082,2018,756100,1,0,0,,,,,no transfers
tmk,239004082,2019,756100,1,1,1,599999,599999,,260.8691,
tmk,239004082,2020,756100,1,0,0,,,,,no transfers
tmk,239004082,2021,756100,1,1,1,829000,829000,,360.4348,
tmk,239004082,2022,756100,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2023,756100,1,0,0,,,,,no transfers
tmk,239004082,2024,756100,1,0,0,,,,,no transfers
tmk,239004082,2025,756100,1,0,0,,,,,no transfers
tmk,239004082,2026,756100,1,0,0,,,,,no transfers
tmk,239004082,1990,768100,1,0,0,,,,,no transfers
tmk,239004082,1991,768100,1,0,0,,,,,no transfers
tmk,239004082,1992,768100,1,0,0,,,,,no transfers
tmk,239004082,1993,768100,1,0,0,,,,,no transfers
tmk,239004082,1994,768100,1,0,0,,,,,no transfers
tmk,239004082,1995,768100,1,0,0,,,,,no transfers
tmk,239004082,1996,768100,1,0,0,,,,,no transfers
tmk,239004082,1997,768100,1,0,0,,,,,no transfers
tmk,239004082,1998,768100,1,0,0,,,,,no transfers
tmk,239004082,1999,768100,1,0,0,,,,,no transfers
tmk,239004082,2000,768100,1,1,1,285000,285000,,100.0000,
tmk,239004082,2001,768100,1,0,0,,,,,no transfers
tmk,239004082,2002,768100,1,0,0,,,,,no transfers
tmk,239004082,2003,768100,1,0,0,,,,,no transfers
tmk,239004082,2004,768100,1,0,0,,,,,no transfers
tmk,239004082,2005,768100,1,0,0,,,,,no transfers
tmk,239004082,2006,768100,1,0,0,,,,,no transfers
tmk,239004082,2007,768100,1,0,0,,,,,no transfers
tmk,239004082,2008,768100,1,0,0,,,,,no transfers
tmk,239004082,2009,768100,1,0,0,,,,,no transfers
tmk,239004082,2010,768100,1,0,0,,,,,no transfers
tmk,239004082,2011,768100,1,0,0,,,,,no transfers
tmk,239004082,2012,768100,1,0,0,,,,,no transfers
tmk,239004082,2013,768100,1,1,1,600000,600000,,210.5263,
tmk,239004082,2014,768100,1,0,0,,,,,no transfers
tmk,239004082,2015,768100,1,0,0,,,,,no transfers
tmk,239004082,2016,768100,1,0,0,,,,,no transfers
tmk,239004082,2017,768100,1,0,0,,,,,no transfers
tmk,239004082,2018,768100,1,0,0,,,,,no transfers
tmk,239004082,2019,768100,1,0,0,,,,,no transfers
tmk,239004082,2020,768100,1,0,0,,,,,no transfers
tmk,239004082,2021,768100,1,0,0,,,,,no transfers
tmk,239004082,2022,768100,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2023,768100,1,0,0,,,,,no transfers
tmk,239004082,2024,768100,1,0,0,,,,,no transfers
tmk,239004082,2025,768100,1,0,0,,,,,no transfers
tmk,239004082,2026,768100,1,0,0,,,,,no transfers
tmk,239004082,1990,800000,42,0,0,,,,,no transfers
tmk,239004082,1991,800000,42,0,0,,,,,no transfers
tmk,239004082,1992,800000,42,0,0,,,,,no transfers
tmk,239004082,1993,800000,42,2,2,276250,276250,,100.0000,
tmk,239004082,1994,800000,42,0,0,,,,,no transfers
tmk,239004082,1995,800000,42,4,4,227500,227500,,82.3529,
tmk,239004082,1996,800000,42,1,1,215000,215000,-5.4945,77.8281,
tmk,239004082,1997,800000,42,5,4,235250,237750,9.4186,85.1584,
tmk,239004082,1998,800000,42,3,3,202500,213333,-13.9214,73.3032,
tmk,239004082,1999,800000,42,10,9,270000,272444,33.3333,97.7376,
tmk,239004082,2000,800000,42,15,13,295000,296154,9.2593,106.7873,
tmk,239004082,2001,800000,42,10,8,373000,367625,26.4407,135.0226,
tmk,239004082,2002,800000,42,15,9,375000,368889,0.5362,135.7466,
tmk,239004082,2003,800000,42,7,3,420000,421667,12.0000,152.0362,
tmk,239004082,2004,800000,42,4,3,529000,569333,25.9524,191.4932,
tmk,239004082,2005,800000,42,4,4,612450,626975,15.7750,221.7014,
tmk,239004082,2006,800000,42,3,3,755000,778333,23.2754,273.3032,
tmk,239004082,2007,800000,42,10,7,659000,630571,-12.7152,238.5520,
tmk,239004082,2008,800000,42,2,0,,,,,transfers without arm's-length price
tmk,239004082,2009,800000,42,1,0,,,,,transfers without arm's-length price
tmk,239004082,2010,800000,42,0,0,,,,,no transfers
tmk,239004082,2011,800000,42,1,0,,,,,transfers without arm's-length price
tmk,239004082,2012,800000,42,1,1,516533,516533,,186.9803,
tmk,239004082,2013,800000,42,2,2,567500,567500,9.8671,205.4299,
tmk,239004082,2014,800000,42,0,0,,,,,no transfers
tmk,239004082,2015,800000,42,2,2,609500,609500,,220.6335,
tmk,239004082,2016,800000,42,5,1,575000,575000,-5.6604,208.1448,
tmk,239004082,2017,800000,42,8,5,577000,604400,0.3478,208.8688,
tmk,239004082,2018,800000,42,2,1,779000,779000,35.0087,281.9910,
tmk,239004082,2019,800000,42,2,2,650000,650000,-16.5597,235.2941,
tmk,239004082,2020,800000,42,1,0,,,,,transfers without arm's-length price
tmk,239004082,2021,800000,42,12,8,824500,814488,,298.4615,
tmk,239004082,2022,800000,42,2,2,1085000,1085000,31.5949,392.7602,
tmk,239004082,2023,800000,42,2,1,1330000,1330000,22.5806,481.4480,
tmk,239004082,2024,800000,42,4,3,950000,993333,-28.5714,343.8914,
tmk,239004082,2025,800000,42,2,1,960000,960000,1.0526,347.5113,
tmk,239004082,2026,800000,42,0,0,,,,,no transfers
tmk,239004082,1990,830200,2,0,0,,,,,no transfers
tmk,239004082,1991,830200,2,0,0,,,,,no transfers
tmk,239004082,1992,830200,2,0,0,,,,,no transfers
tmk,239004082,1993,830200,2,0,0,,,,,no transfers
tmk,239004082,1994,830200,2,0,0,,,,,no transfers
tmk,239004082,1995,830200,2,0,0,,,,,no transfers
tmk,239004082,1996,830200,2,2,2,287223,287223,,100.0000,
tmk,239004082,1997,830200,2,0,0,,,,,no transfers
tmk,239004082,1998,830200,2,0,0,,,,,no transfers
tmk,239004082,1999,830200,2,0,0,,,,,no transfers
tmk,239004082,2000,830200,2,1,1,410000,410000,,142.7462,
tmk,239004082,2001,830200,2,0,0,,,,,no transfers
tmk,239004082,2002,830200,2,0,0,,,,,no transfers
tmk,239004082,2003,830200,2,0,0,,,,,no transfers
tmk,239004082,2004,830200,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2005,830200,2,0,0,,,,,no transfers
tmk,239004082,2006,830200,2,0,0,,,,,no transfers
tmk,239004082,2007,830200,2,0,0,,,,,no transfers
tmk,239004082,2008,830200,2,0,0,,,,,no transfers
tmk,239004082,2009,830200,2,0,0,,,,,no transfers
tmk,239004082,2010,830200,2,0,0,,,,,no transfers
tmk,239004082,2011,830200,2,0,0,,,,,no transfers
tmk,239004082,2012,830200,2,0,0,,,,,no transfers
tmk,239004082,2013,830200,2,0,0,,,,,no transfers
tmk,239004082,2014,830200,2,1,1,680000,680000,,236.7498,
tmk,239004082,2015,830200,2,0,0,,,,,no transfers
tmk,239004082,2016,830200,2,0,0,,,,,no transfers
tmk,239004082,2017,830200,2,1,1,690000,690000,,240.2315,
tmk,239004082,2018,830200,2,0,0,,,,,no transfers
tmk,239004082,2019,830200,2,0,0,,,,,no transfers
tmk,239004082,2020,830200,2,0,0,,,,,no transfers
tmk,239004082,2021,830200,2,0,0,,,,,no transfers
tmk,239004082,2022,830200,2,0,0,,,,,no transfers
tmk,239004082,2023,830200,2,0,0,,,,,no transfers
tmk,239004082,2024,830200,2,0,0,,,,,no transfers
tmk,239004082,2025,830200,2,0,0,,,,,no transfers
tmk,239004082,2026,830200,2,0,0,,,,,no transfers
tmk,239004082,1990,834000,14,0,0,,,,,no transfers
tmk,239004082,1991,834000,14,0,0,,,,,no transfers
tmk,239004082,1992,834000,14,0,0,,,,,no transfers
tmk,239004082,1993,834000,14,0,0,,,,,no transfers
tmk,239004082,1994,834000,14,3,3,307000,306333,,100.0000,
tmk,239004082,1995,834000,14,0,0,,,,,no transfers
tmk,239004082,1996,834000,14,0,0,,,,,no transfers
tmk,239004082,1997,834000,14,2,2,274500,274500,,89.4137,
tmk,239004082,1998,834000,14,1,1,217500,217500,-20.7650,70.8469,
tmk,239004082,1999,834000,14,2,2,287500,287500,32.1839,93.6482,
tmk,239004082,2000,834000,14,4,4,375000,365000,30.4348,122.1498,
tmk,239004082,2001,834000,14,8,6,372500,372500,-0.6667,121.3355,
tmk,239004082,2002,834000,14,4,3,410000,416667,10.0671,133.5505,
tmk,239004082,2003,834000,14,3,1,480000,480000,17.0732,156.3518,
tmk,239004082,2004,834000,14,2,1,620000,620000,29.1667,201.9544,
tmk,239004082,2005,834000,14,6,2,737000,737000,18.8710,240.0651,
tmk,239004082,2006,834000,14,0,0,,,,,no transfers
tmk,239004082,2007,834000,14,3,2,850000,850000,,276.8730,
tmk,239004082,2008,834000,14,0,0,,,,,no transfers
tmk,239004082,2009,834000,14,2,2,599500,599500,,195.2769,
tmk,239004082,2010,834000,14,4,3,600000,605000,0.0834,195.4397,
tmk,239004082,2011,834000,14,1,1,485000,485000,-19.1667,157.9805,
tmk,239004082,2012,834000,14,0,0,,,,,no transfers
tmk,239004082,2013,834000,14,3,2,585000,585000,,190.5537,
tmk,239004082,2014,834000,14,0,0,,,,,no transfers
tmk,239004082,2015,834000,14,1,1,718000,718000,,233.8762,
tmk,239004082,2016,834000,14,0,0,,,,,no transfers
tmk,239004082,2017,834000,14,2,1,685000,685000,,223.1270,
tmk,239004082,2018,834000,14,0,0,,,,,no transfers
tmk,239004082,2019,834000,14,2,2,730000,730000,,237.7850,
tmk,239004082,2020,834000,14,0,0,,,,,no transfers
tmk,239004082,2021,834000,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,2022,834000,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,2023,834000,14,2,1,400000,400000,,130.2932,
tmk,239004082,2024,834000,14,1,1,1340000,1340000,235.0000,436.4821,
tmk,239004082,2025,834000,14,0,0,,,,,no transfers
tmk,239004082,2026,834000,14,0,0,,,,,no transfers
tmk,239004082,1990,849600,1,0,0,,,,,no transfers
tmk,239004082,1991,849600,1,0,0,,,,,no transfers
tmk,239004082,1992,849600,1,0,0,,,,,no transfers
tmk,239004082,1993,849600,1,0,0,,,,,no transfers
tmk,239004082,1994,849600,1,0,0,,,,,no transfers
tmk,239004082,1995,849600,1,1,1,230000,230000,,100.0000,
tmk,239004082,1996,849600,1,0,0,,,,,no transfers
tmk,239004082,1997,849600,1,0,0,,,,,no transfers
tmk,239004082,1998,849600,1,0,0,,,,,no transfers
tmk,239004082,1999,849600,1,0,0,,,,,no transfers
tmk,239004082,2000,849600,1,0,0,,,,,no transfers
tmk,239004082,2001,849600,1,0,0,,,,,no transfers
tmk,239004082,2002,849600,1,0,0,,,,,no transfers
tmk,239004082,2003,849600,1,0,0,,,,,no transfers
tmk,239004082,2004,849600,1,0,0,,,,,no transfers
tmk,239004082,2005,849600,1,0,0,,,,,no transfers
tmk,239004082,2006,849600,1,1,1,799000,799000,,347.3913,
tmk,239004082,2007,849600,1,0,0,,,,,no transfers
tmk,239004082,2008,849600,1,0,0,,,,,no transfers
tmk,239004082,2009,849600,1,0,0,,,,,no transfers
tmk,239004082,2010,849600,1,0,0,,,,,no transfers
tmk,239004082,2011,849600,1,0,0,,,,,no transfers
tmk,239004082,2012,849600,1,0,0,,,,,no transfers
tmk,239004082,2013,849600,1,0,0,,,,,no transfers
tmk,239004082,2014,849600,1,0,0,,,,,no transfers
tmk,239004082,2015,849600,1,0,0,,,,,no transfers
tmk,239004082,2016,849600,1,0,0,,,,,no transfers
tmk,239004082,2017,849600,1,0,0,,,,,no transfers
tmk,239004082,2018,849600,1,0,0,,,,,no transfers
tmk,239004082,2019,849600,1,0,0,,,,,no transfers
tmk,239004082,2020,849600,1,0,0,,,,,no transfers
